trial,seconds,ms,parse_ok,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
686,0.6304267000000436,630.4267000000436,1,205,7,626.8294,191.0724,57.9689,362.2884,
687,0.6320989000000736,632.0989000000736,1,205,7,628.0675,206.5496,58.2806,345.3426,
688,0.6846873000004052,684.6873000004052,1,205,7,681.5048,264.6274,59.4787,341.7079,
689,0.6607761999998729,660.7761999998729,1,205,7,658.6896,230.1554,70.5538,343.955,
690,0.6626562000001286,662.6562000001286,1,205,7,659.9706,193.262,67.9963,384.1551,
691,0.6698527000003196,669.8527000003196,1,205,7,665.1645,215.0739,58.9468,381.2163,
692,0.659541999999874,659.541999999874,1,205,7,654.4296,210.7238,61.7006,362.39,
693,0.6691848000000391,669.1848000000391,1,205,7,664.5889,225.3706,63.6981,365.599,
694,0.6909465000003365,690.9465000003365,1,205,7,686.8518,247.2966,58.6604,373.3525,
695,0.686602899999798,686.602899999798,1,205,7,682.8358,242.6614,62.3094,371.4543,
696,0.7120885999997881,712.0885999997881,1,205,7,708.4578,263.9862,64.4118,366.6032,
