trial,seconds,ms,parse_ok,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
246,0.5742356000000655,574.2356000000655,1,205,7,571.9168,151.7218,58.969,346.9084,
247,0.5866596000000754,586.6596000000754,1,205,7,582.9868,163.0491,57.0236,348.1814,
248,0.580781800000068,580.781800000068,1,205,7,578.8356,162.8246,59.7815,336.6427,
249,0.5793487000000823,579.3487000000823,1,205,7,577.0426,158.6,57.0452,339.3472,
250,0.584146699999792,584.146699999792,1,205,7,580.51,155.5105,57.4783,351.1577,
251,0.6135238000001664,613.5238000001664,1,205,7,609.9205,181.0731,59.2602,349.4779,
252,0.6052941999998893,605.2941999998893,1,205,7,601.9995,172.7287,60.682,352.4821,
253,0.593887999999879,593.887999999879,1,205,7,590.641,161.9896,56.4482,351.397,
254,0.6307017999999971,630.7017999999971,1,205,7,626.6277,196.3242,55.8567,360.4357,
255,0.628260199999886,628.260199999886,1,205,7,625.1256,196.4451,57.2274,351.3097,
256,0.6217911000001095,621.7911000001095,1,205,7,618.2522,186.0161,61.7779,351.3272,
257,0.6064272999999503,606.4272999999503,1,205,7,602.9585,177.281,59.2447,353.3751,
258,0.6180624000000989,618.0624000000989,1,205,7,614.9458,190.0785,60.5605,346.6032,
259,0.589348199999904,589.348199999904,1,205,7,587.4193,161.7071,55.9093,352.3163,
260,0.5907638000001043,590.7638000001043,1,205,7,587.8177,158.9835,57.4008,352.5051,
261,0.6068410000000313,606.8410000000313,1,205,7,602.6115,182.0688,58.3144,336.5261,
262,0.5877336999999443,587.7336999999443,1,205,7,584.6764,155.3935,59.55,348.1954,
263,0.5831390999999257,583.1390999999257,1,205,7,579.4454,158.3039,59.0513,342.8269,
264,0.5685741999998299,568.57419999983,1,205,7,565.1565,144.9598,58.2019,341.7777,
265,0.5910661000000346,591.0661000000346,1,205,7,586.2509,160.958,56.5746,346.8671,
266,0.5815488999999161,581.5488999999161,1,205,7,579.8013,159.0616,56.9797,345.7087,
267,0.585918200000151,585.918200000151,1,205,7,582.7268,159.8866,61.442,341.741,
268,0.5755065000000741,575.5065000000741,1,205,7,573.3316,153.9658,60.8943,336.295,
269,0.58431389999987,584.31389999987,1,205,7,580.3152,157.6609,59.8642,350.6007,
270,0.5844346999999743,584.4346999999743,1,205,7,581.4206,158.4497,55.0719,351.1802,
271,0.5752526000001126,575.2526000001126,1,205,7,572.0256,150.2649,60.144,351.2964,
272,0.5716119999999592,571.6119999999592,1,205,7,567.6155,140.808,60.2929,350.0067,
273,0.5743565000000217,574.3565000000217,1,205,7,571.7379,146.8462,59.478,348.6242,
274,0.5787098000000697,578.7098000000697,1,205,7,575.1478,151.4752,57.8744,350.2724,
275,0.5751219999999648,575.1219999999648,1,205,7,573.1762,152.2981,60.9841,348.9161,
276,0.59912589999999,599.12589999999,1,205,7,594.558,172.9007,58.0752,349.1445,
277,0.5796579000000293,579.6579000000293,1,205,7,577.318,161.2902,57.3915,343.0017,
278,0.6051081999999042,605.1081999999042,1,205,7,601.7136,186.0936,59.2524,345.0608,
279,0.5996112000000267,599.6112000000267,1,205,7,596.0641,180.8022,58.7386,345.9172,
280,0.58915960000013,589.15960000013,1,205,7,587.2915,156.9982,60.8284,355.0914,
281,0.5574314999998933,557.4314999998933,1,205,7,554.2884,134.2772,58.0947,345.7074,
282,0.5917076000000634,591.7076000000634,1,205,7,589.3102,160.8573,61.9954,353.2164,
283,0.5853339999998752,585.3339999998752,1,205,7,582.0221,160.7112,58.6414,350.0979,
284,0.5954295999999886,595.4295999999886,1,205,7,592.8373,169.2864,60.2264,347.5308,
285,0.5933373999998821,593.3373999998821,1,205,7,589.7683,173.2292,58.149,341.5426,
286,0.5916657000000214,591.6657000000214,1,205,7,589.2468,167.5227,57.0546,348.0797,
287,0.5814961000000949,581.4961000000949,1,205,7,578.5168,154.1798,58.8449,353.834,
288,0.600063500000033,600.063500000033,1,205,7,597.093,182.4963,58.6697,344.1657,
289,0.5901002000000517,590.1002000000517,1,205,7,585.7074,163.426,57.2035,353.0333,
290,0.5807910000000902,580.7910000000902,1,205,7,577.7059,153.0499,59.223,351.6219,
291,0.579847799999925,579.847799999925,1,205,7,577.6092,153.6549,56.7625,350.7658,
292,0.5848297000000002,584.8297000000002,1,205,7,582.4066,152.6785,58.7185,357.9127,
293,0.5889580000000478,588.9580000000478,1,205,7,584.6668,168.6402,58.8435,346.3793,
294,0.5744002999999793,574.4002999999793,1,205,7,570.757,151.2374,59.1002,348.1412,
295,0.6028537000001961,602.8537000001961,1,205,7,599.7871,173.4489,59.2957,350.3478,
296,0.5747742000000926,574.7742000000926,1,205,7,572.8826,150.4802,61.0165,348.677,
297,0.5778815000001032,577.8815000001032,1,205,7,574.3557,148.6239,57.7742,353.9203,
298,0.5801896000000397,580.1896000000397,1,205,7,576.4884,153.9121,58.149,348.523,
299,0.5799091000001226,579.9091000001226,1,205,7,578.2491,157.8809,59.3329,350.0151,
300,0.5899280999999519,589.9280999999519,1,205,7,585.9061,170.449,57.9147,344.3225,
301,0.5862686999998914,586.2686999998914,1,205,7,583.3871,154.6822,57.5518,354.2232,
302,0.5991043999999874,599.1043999999874,1,205,7,594.7166,158.8249,60.3668,360.0269,
303,0.5801648000001478,580.1648000001478,1,205,7,577.1647,152.9695,57.3462,349.7396,
304,0.5840686999999889,584.0686999999889,1,205,7,581.6279,166.9343,57.474,343.5609,
305,0.5783996999998635,578.3996999998635,1,205,7,575.6291,159.4843,56.8378,350.176,
306,0.5844391999999061,584.4391999999061,1,205,7,581.2458,161.2422,58.7875,347.0689,
307,0.5840645000000677,584.0645000000677,1,205,7,580.4346,162.0904,56.0896,346.0965,
308,0.5751573000000008,575.1573000000008,1,205,7,572.0759,148.856,60.2496,348.8514,
309,0.5757100999999238,575.7100999999238,1,205,7,571.7903,149.753,57.9163,348.6468,
310,0.5811905000000479,581.1905000000479,1,205,7,578.5995,159.7683,56.2693,348.3877,
311,0.5834066999998413,583.4066999998413,1,205,7,580.4134,157.7001,57.8911,353.371,
312,0.5866739999999027,586.6739999999027,1,205,7,584.9073,160.4446,58.2646,352.1912,
313,0.5894318000000567,589.4318000000567,1,205,7,585.7972,163.7788,58.0337,344.6623,
